SNP,Chr,Pos,P.value,MAF,nobs,H&B.P.Value,Effect
Zm00001d020265,7,103099559,0.180273030915269,0.433635387601616,590,0.637068355037692,-0.0200515754601585
Zm00001d020267,7,103377384,0.138780081496093,0.480147329176848,590,0.590559061746964,-0.0290021302613072
Zm00001d020272,7,103496049,0.224832465735858,0.473079978730444,590,0.680149919533923,0.020307365207753
Zm00001d020273,7,103573933,0.512142352679544,0.435120941567205,590,0.85293983177648,0.00872628954391552
Zm00001d020274,7,103648177,0.926487110692126,0.461354892656912,590,0.98428109787754,0.00122642724048036
Zm00001d020275,7,103696117,0.290572811455113,0.44479074947532,590,0.731529495432486,-0.020237458624399
Zm00001d020277,7,103969402,0.258888833604621,0.483337067016769,590,0.707380127787125,-0.0175748892066399
Zm00001d020279,7,103975245,0.72019983288866,0.399940494824209,590,0.933341067757857,0.00570608784670673
Zm00001d020280,7,103977437,0.276913733610024,0.386596945206156,590,0.720307208703456,-0.0207133364080544
Zm00001d020281,7,104034071,0.308963203060945,0.477350601109332,590,0.743640354867403,0.0147499287325741
Zm00001d020282,7,104038418,0.384688150463982,0.461888295299719,590,0.790476574409313,-0.0199860403049461
Zm00001d020283,7,104115314,0.909531776503066,0.452122475494365,590,0.979309136695813,0.00186967540129301
Zm00001d020285,7,104298461,0.99323781564023,0.484674388978434,590,0.998267192020472,0.000131023294696747
Zm00001d020292,7,104441556,0.854454061922383,0.456939203711179,590,0.967898895174072,0.00355595731681367
Zm00001d020296,7,104757541,0.0463315982506896,0.402100642654701,590,0.411641943065014,0.042064273644615
Zm00001d020297,7,104760610,0.10674253121747,0.487291912258646,590,0.542329702598151,-0.0281887974956575
Zm00001d020303,7,104926515,0.675338393009331,0.477171733587494,590,0.919710299558757,0.0056079003208348
Zm00001d020306,7,105042700,0.808299269775176,0.464197464135122,590,0.956508595403746,-0.00446853396897828
Zm00001d020307,7,105078619,0.0506686183207431,0.433032718984584,590,0.421169876238872,0.0367629014023223
Zm00001d020308,7,105094775,0.0649497304347087,0.436694645162967,590,0.458607222896961,0.0344392371078474
Zm00001d020309,7,105199934,0.718778448155575,0.469035183721567,590,0.932925235416208,-0.00763564021865204
Zm00001d020310,7,105502431,0.880130085743494,0.494674359859837,590,0.974220037201031,-0.00247208166701152
Zm00001d020311,7,105593371,0.995235448266988,0.495211251868039,590,0.99854758480729,0.000117532073926174
Zm00001d020312,7,105596742,0.470099129758535,0.461516263635773,590,0.836016268925791,-0.0124889968820244
Zm00001d020315,7,105849323,0.939235648142264,0.49389347172542,590,0.9873912813499,-0.00112441498529017
Zm00001d020317,7,105966950,0.732170756132966,0.474644524412454,590,0.936186736678635,-0.00553160046379925
Zm00001d020323,7,106545162,0.361516130748313,0.442300568172457,590,0.778785936632017,0.0212237169867329
Zm00001d020325,7,106755372,0.537700183002899,0.497285041343762,590,0.86462085405041,0.0115062784079273
Zm00001d020332,7,107145738,0.729197513649537,0.469730158194258,590,0.935301148332514,-0.00580794269959328
Zm00001d020337,7,107214969,0.518762017469209,0.432311032775186,590,0.855651509063029,0.0104967903538818
Zm00001d020339,7,107406057,0.731769908886666,0.491461993278173,590,0.93595663768382,0.00612289395694959
Zm00001d020340,7,107529891,0.37509180719719,0.45789754982383,590,0.785790360231805,-0.0145200717720556
Zm00001d020342,7,107669735,0.782347825510684,0.499912790857946,590,0.949134008262855,-0.00350458726802508
Zm00001d020343,7,107890191,0.108422732487939,0.486618641818338,590,0.544428666939529,0.0265663353024924
Zm00001d020344,7,108007849,0.0228511775893649,0.489795217826534,590,0.315125583090932,0.0504796004727863
Zm00001d020345,7,108133164,0.737152320976703,0.461758892341511,590,0.937780917296907,-0.00754455485194083
Zm00001d020348,7,108322505,0.606438633607105,0.458356940199851,590,0.890590108399794,0.0129370798762074
Zm00001d020350,7,108450013,0.708080861667484,0.455137633484643,590,0.929579679405546,-0.00462242777367725
Zm00001d020351,7,108484538,0.317743885242677,0.499517883071969,590,0.749597293823117,0.014104741614263
Zm00001d020353,7,108629808,0.439184398833295,0.451882015864507,590,0.821888251308912,0.0137636789881376
Zm00001d020354,7,108647139,0.89875810767984,0.46984251521149,590,0.977757291756057,0.00218875016583742
Zm00001d020355,7,108764029,0.665721766929587,0.466849021170929,590,0.91406986397553,0.00671266083583366
Zm00001d020357,7,108875743,0.0036107409160612,0.481289908417418,590,0.151323774052151,-0.0583980015313141
Zm00001d020358,7,108893865,0.032934361839245,0.339079656318097,590,0.359470421877994,-0.0563193010079951
Zm00001d020359,7,109032993,0.0248201316576184,0.477204067645756,590,0.32525477028468,-0.0408365460092333
Zm00001d020361,7,109153947,0.692385718039335,0.499828021851935,590,0.924766823612606,0.00708258594089778
Zm00001d020362,7,109290441,0.234097267429845,0.425527814235145,590,0.687595825391772,0.0161427510463157
Zm00001d020363,7,109387501,0.391215153419068,0.384764675299035,590,0.796427763868769,0.0164067193919434
Zm00001d020364,7,109507759,0.547676024126003,0.497630987340614,590,0.868183538733282,0.010835335670567
Zm00001d020365,7,109594395,0.927216184924802,0.46064702891215,590,0.984664878330813,0.0020831039632761
Zm00001d020366,7,109739589,0.081219247863716,0.490588203901896,590,0.496737801554545,-0.0222476318762768
Zm00001d020367,7,109762337,0.0117876862184476,0.446262937278134,590,0.243655394393572,0.0451129714931556
Zm00001d020371,7,109922014,0.333410008033757,0.47178803826329,590,0.761310713021825,-0.0221220778249392
Zm00001d020374,7,110023225,0.960699752466841,0.476530030525634,590,0.992055514970718,0.000937042949595207
Zm00001d020378,7,110059148,0.569421971029495,0.456499472287524,590,0.874916936802343,0.00918205816546575
Zm00001d020380,7,110164018,0.801638097643641,0.481989805979038,590,0.955322768712459,0.00397736733687498
Zm00001d020381,7,110245421,0.855491972789643,0.46203427099121,590,0.968097508715236,-0.00311125549642122
Zm00001d020383,7,110507409,0.908625498571774,0.444009993520575,590,0.979153167037179,0.00208398169994961
Zm00001d020384,7,110525083,0.936492082355603,0.477276174398262,590,0.986907712030738,-0.00124886740705377
Zm00001d020392,7,111021187,0.124474880683357,0.421875421882265,590,0.569121015687692,-0.0341679950734908
Zm00001d020395,7,111178019,0.773240128816521,0.455333745779025,590,0.946908701220037,0.00435386777590951
Zm00001d020396,7,111240634,0.936184485027677,0.47130034225745,590,0.986726789038589,-0.00244943328638465
Zm00001d020399,7,111336735,0.61680776836773,0.475734363085783,590,0.895493477469225,-0.00836215008558189
Zm00001d020400,7,111430553,0.00674437528155961,0.464751745824158,590,0.193426966585132,0.0466178976182212
Zm00001d020401,7,111461902,0.0097352129529154,0.447936601260087,590,0.225179981396783,0.0565021311409655
Zm00001d020402,7,111548597,0.370791920402332,0.481701697072176,590,0.783381570758618,-0.0172584289165152
Zm00001d020403,7,111641947,0.465972570929995,0.485706902513603,590,0.83404287286594,-0.0100449126240146
Zm00001d020405,7,111820330,0.893050120935399,0.463590910471267,590,0.977029164054171,0.00157640727480353
Zm00001d020408,7,111958019,0.520074897964641,0.461736637156594,590,0.856311284874783,0.00962365395793827
Zm00001d020409,7,112014245,0.00205726007372858,0.461493100792355,590,0.115425576609795,-0.0596424511954652
Zm00001d020411,7,112193760,0.756826944151699,0.479031305057652,590,0.942080066385412,0.00507417801997884
Zm00001d020412,7,112203071,0.503515932599445,0.464959467273254,590,0.849705886278707,0.00990208825173045
Zm00001d020414,7,112328680,0.00277921230094803,0.423557868555256,590,0.131659042011009,0.0543189440855695
Zm00001d020416,7,112539627,0.73373803337648,0.493116826098699,590,0.936461180002429,0.0043568442552093
Zm00001d020417,7,112558634,0.347732799848658,0.494056379097002,590,0.769751047801535,0.0142336108986058
Zm00001d020418,7,112714260,0.996115963038063,0.499979011065521,590,0.998791030502182,6.28186574072043e-05
Zm00001d020419,7,112902369,0.347354077660379,0.468620550247676,590,0.769751047801535,-0.0175515113346478
Zm00001d020420,7,112910144,0.389019433517566,0.499770005362066,590,0.794310951923455,0.0121188328903351
Zm00001d020424,7,113218224,0.641675529196984,0.430587671591296,590,0.905913490432452,0.00851477874460366
Zm00001d020425,7,113229367,0.792899638893914,0.474295399276933,590,0.952261234241569,0.00415840233593279
Zm00001d020426,7,113230396,0.127138357061781,0.39442860507195,590,0.572781508885424,-0.0277828915264298
Zm00001d020428,7,113324754,0.317561489217044,0.388282425383082,590,0.749363098846083,-0.0140714554899164
Zm00001d020429,7,113489952,0.19496414134772,0.476897325915264,590,0.653221655444634,0.0226624447497866
Zm00001d020431,7,113759023,0.712077210708302,0.425170973833479,590,0.931106959815346,-0.00629777253511854
Zm00001d020432,7,113877265,0.885909794342768,0.43282848366227,590,0.97512195550376,-0.00394709058245757
Zm00001d020434,7,114139355,0.162916207170256,0.492395000833203,590,0.617984766959668,-0.0292438158111813
Zm00001d020435,7,114144473,0.0621279931147311,0.485353088384053,590,0.452783528041619,-0.0244168547013448
Zm00001d020436,7,114147175,0.300164842089332,0.482051485815997,590,0.737355874011115,-0.0153694176921406
Zm00001d020437,7,114149831,0.0138421226003504,0.496292043575508,590,0.260437069678541,0.0428229408333146
Zm00001d020438,7,114216529,0.348292176990729,0.455104583767033,590,0.769751047801535,-0.0190461276163373
ENSRNA049453693,7,114577309,0.620427344990129,0.48698682179494,590,0.896993744675934,-0.00489016588505571
Zm00001d020441,7,114579807,0.2517607154158,0.441465135469165,590,0.702742135248253,0.0197511547247501
Zm00001d020442,7,114645029,0.793914606843091,0.437848558728914,590,0.95264895098751,0.00608275212716258
Zm00001d020443,7,114657295,0.000464860264207461,0.474992797022334,590,0.0625643409662528,-0.0585771794690318
Zm00001d020444,7,114903600,0.498580773005462,0.412740665733658,590,0.848199981406177,0.0126741363018689
Zm00001d020445,7,114907746,0.800608202478278,0.443936000326306,590,0.955028211715941,-0.00418244643819871
Zm00001d020448,7,114984579,0.71073121837564,0.43982674802483,590,0.930563797490763,-0.0062063389365658
Zm00001d020450,7,115280591,0.0178138352180779,0.476769397954528,590,0.288493065151971,0.0454318706871637
Zm00001d020454,7,115407052,0.14450551929062,0.476698375023214,590,0.597942437150368,-0.0292345515614372
Zm00001d020457,7,115739490,0.519552744302779,0.464413774452949,590,0.856108205061151,-0.0122310634212954
Zm00001d020459,7,115920523,0.895180729733697,0.469351057864407,590,0.977404034672373,0.0026675107685209
Zm00001d020460,7,116166449,0.53945087540275,0.444325889871746,590,0.864956117742359,-0.0140467429233451
Zm00001d020461,7,116267722,0.153443606126152,0.474754712526713,590,0.608093892026511,0.0252987805002334
Zm00001d020463,7,116451759,0.339750732886916,0.489136760464341,590,0.764713208333809,0.0183807598305052
Zm00001d001206,7,116858283,0.0192293236262314,0.417577859301315,590,0.296666889601499,0.0378768196607486
Zm00001d020470,7,116925169,0.946356155980323,0.479350944191832,590,0.988497629347536,0.00118070437111892
Zm00001d020471,7,116946715,0.101620798350421,0.340082895646221,590,0.533174075336321,0.0224450755606315
Zm00001d020472,7,116991054,0.0391206657632074,0.309444956635035,590,0.385099694315948,0.0286005135062384
Zm00001d020476,7,117741049,0.502864927137377,0.459916247286491,590,0.849538993746274,0.0123801355127197
Zm00001d020485,7,118508903,0.0606239638999846,0.487181257546929,590,0.447388849587529,0.0372534361448783
Zm00001d020486,7,118536132,0.937665311698573,0.496521120191307,590,0.987112968343885,-0.00164002520764439
Zm00001d020487,7,118586787,0.348542320033899,0.485369426590994,590,0.769751047801535,-0.0185513384931401
Zm00001d020488,7,118618906,0.165238779140196,0.479376125067521,590,0.620678164145361,0.0190996577681769
Zm00001d020490,7,118687248,0.999435051625608,0.478637439338027,590,0.999712560262285,9.82124824180919e-06
Zm00001d020491,7,118699108,0.366616846709956,0.459026392897682,590,0.781532138529014,-0.0143316331981869
Zm00001d020492,7,118720426,0.472648597467013,0.483466276380107,590,0.837281805102206,0.0105258690685928
Zm00001d020495,7,118963352,0.369349058230945,0.477152322872797,590,0.78303575996967,0.0123968172865396
Zm00001d020496,7,119111856,0.0120561541938227,0.478789138412739,590,0.245909076404758,0.0429675340115829
Zm00001d020497,7,119140649,0.00436828577738355,0.457210323902681,590,0.164131382043451,0.0619665472132453
Zm00001d020500,7,119411001,0.457262544069705,0.455139930906159,590,0.830642448201108,-0.0136507381954091
Zm00001d020501,7,119464269,0.660450290516898,0.486848099547923,590,0.912344371592068,0.00621510823527449
Zm00001d020502,7,119514623,0.922002557904229,0.471883258610289,590,0.982720863029869,0.00126871048627486
Zm00001d020503,7,119599850,0.392572161062527,0.444552127770192,590,0.797499744305269,-0.0143723275592482
Zm00001d020504,7,119611781,0.698180507681268,0.403219186135512,590,0.927029386743938,-0.00670163220192277
Zm00001d020505,7,119716928,0.56552783365506,0.376270794743375,590,0.873837887563088,0.0088723843442004
Zm00001d020506,7,119725308,0.391586008631496,0.491346716691572,590,0.796693267391772,-0.0142294156883812
Zm00001d020510,7,119793266,0.396743222811182,0.442914465163133,590,0.800937605773247,0.0133186874841169
Zm00001d020511,7,119798832,0.00723991962322319,0.461857519452062,590,0.198271353320915,0.0856610030994518
Zm00001d020512,7,119803166,0.195411047736792,0.492353775722551,590,0.653556034239651,-0.0201862811415055
Zm00001d020515,7,119935930,0.192328651302789,0.461202414730487,590,0.650516848693753,-0.0205319990985667
Zm00001d020516,7,119982387,0.220659191539888,0.376049718270709,590,0.676489642536286,0.0241274560608312
Zm00001d020519,7,120443727,0.220775937782354,0.461014137384254,590,0.676510903843619,-0.0208528327498151
Zm00001d020521,7,120459067,0.379567578128386,0.415469615630347,590,0.787432316917265,-0.0123157885933162
Zm00001d020524,7,120895372,0.544973535327221,0.478120327547666,590,0.866964608374046,-0.0106881557779866
Zm00001d020526,7,120918857,0.0621475073632148,0.414076057195892,590,0.452783528041619,-0.0298975052198109
Zm00001d020528,7,120942889,0.00219554733929341,0.469557613083748,590,0.118493247672064,0.0527086664881826
Zm00001d020530,7,121046188,0.889266789515104,0.492254349567171,590,0.975905710210842,0.0047797792916682
Zm00001d020531,7,121208571,0.62521907744505,0.435181588982038,590,0.899211909029515,0.014386562880091
Zm00001d020532,7,121214033,0.0585899416562523,0.476148645615724,590,0.44126184672898,0.0329366581863778
Zm00001d020533,7,121237155,0.94548601788123,0.456352237075024,590,0.98844842229217,-0.00101054728360139
Zm00001d020535,7,121358331,0.114732839541395,0.476986621297175,590,0.555685824748749,0.0217595530948758
Zm00001d020536,7,121382362,0.00735994188049293,0.48006293688564,590,0.20004987754566,0.047082096465616
Zm00001d020537,7,121388769,0.043569944813804,0.484437379066556,590,0.4020529841384,0.0468912487543889
Zm00001d020538,7,121471385,0.974193531753574,0.452399525618873,590,0.994952864359019,-0.000548877705172368
Zm00001d020540,7,121545625,0.679570981539927,0.490023148027717,590,0.921408956858179,-0.00763438608015243
Zm00001d020541,7,121685086,0.818961669416885,0.417080805082693,590,0.959455904554343,-0.00442632524575465
Zm00001d020543,7,121726371,0.495716651711968,0.49822322221631,590,0.846722557635057,-0.0121781677279126
Zm00001d020544,7,121750712,0.669991956375056,0.45256184934509,590,0.916444085583825,-0.00703577286553048
Zm00001d020549,7,121994154,0.52263755533092,0.495665609510591,590,0.857773945275117,0.011644154509782
Zm00001d020550,7,122010042,0.592193256631479,0.499946291723952,590,0.882935979328684,-0.0114996901993449
Zm00001d020551,7,122012596,0.0967665578151031,0.420329669170972,590,0.523808281562453,-0.0311631722483218
Zm00001d020552,7,122015312,0.840539409127763,0.482917335156252,590,0.964844976975732,0.00349213325917702
Zm00001d020555,7,122131912,0.24053039205761,0.44655464466324,590,0.692921224243509,-0.0240586725809755
Zm00001d020556,7,122218775,0.733668447556507,0.422127121766386,590,0.936461180002429,-0.00911959819252384
Zm00001d020557,7,122228805,0.091228628552108,0.422507324273844,590,0.513161035605608,-0.0548533007663887
Zm00001d020558,7,122236876,0.320530125127322,0.485991024028047,590,0.751713015315526,-0.0127079941122508
Zm00001d020560,7,122291284,0.672377969698048,0.479705499408655,590,0.917930874990397,-0.00864548791285968
Zm00001d020561,7,122327904,0.435791357341492,0.481174888338088,590,0.820236429765513,-0.00865444537327681
Zm00001d020563,7,122392697,0.679898659998736,0.399323953400817,590,0.921408956858179,-0.00688551070509641
Zm00001d020568,7,122586114,0.106009397632102,0.495927707644325,590,0.541889397912195,0.0239070485281308
Zm00001d020569,7,122618970,0.291390913766036,0.443486870119856,590,0.732063960009015,0.0208463991663688
Zm00001d020571,7,122734556,0.794319713717217,0.495280108126119,590,0.952798104789157,-0.00427469344150608
Zm00001d020572,7,122821791,0.179180548772387,0.485393431587128,590,0.635699585668269,-0.0153488886116425
Zm00001d020577,7,123389075,0.182744892060411,0.459846650370251,590,0.640033100980811,0.019286917571681
Zm00001d020578,7,123563227,0.384649754524221,0.473563003174018,590,0.790476574409313,-0.0111916528303417
Zm00001d020580,7,123664001,0.085925437364058,0.474595113003057,590,0.504625493433495,-0.0378470387605229
Zm00001d020583,7,123675725,0.413574944184066,0.459187215378897,590,0.808799967054695,-0.0182668324286632
Zm00001d020584,7,123703834,0.479997050684496,0.423131183124043,590,0.840150236956278,0.0166100192541118
Zm00001d020585,7,123712201,0.193868330511271,0.425929030780333,590,0.651973265192407,-0.0263177456984712
Zm00001d020589,7,123818204,0.0119107039481044,0.440372432282071,590,0.244589968319273,-0.0497901600431169
Zm00001d020593,7,123984904,0.379598742374494,0.49725336790302,590,0.787432316917265,-0.0173012260055557
Zm00001d020594,7,124086133,0.500799692601774,0.480394857630188,590,0.848720704811168,0.0100131325551093
Zm00001d020595,7,124130947,0.499262596563007,0.468150359162077,590,0.848440103188453,0.0133093758162762
Zm00001d020602,7,124321100,0.957188542506983,0.434400628194911,590,0.991268326162034,-0.00115224719553786
Zm00001d020603,7,124344494,0.708164289863364,0.413738951066381,590,0.929579679405546,-0.00666122790341489
Zm00001d020605,7,124482034,0.246887170729752,0.444749722511192,590,0.699251943433123,0.0170037698222898
Zm00001d020606,7,124627553,0.2442979388854,0.459778740625588,590,0.696167471992585,0.0191431432114733
Zm00001d020607,7,124671830,0.668311745549149,0.467422827557071,590,0.915213165058805,0.00993628873001084
Zm00001d020609,7,124925904,0.0804760756378426,0.488456438398348,590,0.493979905952213,-0.0394318914681296
Zm00001d020610,7,124955398,0.246534900891785,0.420055765125726,590,0.698610267667469,-0.026280627133806
Zm00001d020612,7,125096997,0.772286997957487,0.498659805126041,590,0.9466961121758,-0.00611351757307288
Zm00001d020613,7,125105355,0.343983688742923,0.440960777165299,590,0.767617136661445,0.0121433493481572
Zm00001d020614,7,125133740,0.830539667957822,0.44180939106811,590,0.962693464884032,0.00329270853176727
Zm00001d020615,7,125162651,0.963041576104788,0.495970741849199,590,0.992161111650852,-0.000730150159538534
Zm00001d020617,7,125207570,0.367687773171196,0.481659516411204,590,0.782323642940367,0.0121885400002137
Zm00001d020618,7,125222886,0.729652531278067,0.420674235804854,590,0.935301148332514,-0.00632259339009078
Zm00001d020620,7,125259505,0.760075330674884,0.460751429899076,590,0.942159664278346,0.00434530434318087
Zm00001d020622,7,125313788,0.832121424332134,0.481684994353644,590,0.963057339997542,0.00372669669665546
Zm00001d020623,7,125321586,0.525370106901864,0.421392522606715,590,0.85946252970971,0.00967600416891251
Zm00001d020626,7,125456258,0.516780041409255,0.403737645082383,590,0.854692567878277,0.00975470842516868
Zm00001d020627,7,125486269,0.785828605057361,0.478382828889567,590,0.950322123596427,0.00463446278998803
Zm00001d020628,7,125510140,0.0404897912675502,0.477022962022048,590,0.39125263369161,0.0358287638763032
Zm00001d020629,7,125593248,0.0255001941269328,0.468836156711476,590,0.326366774309247,0.035685006222997
Zm00001d020630,7,125651703,0.250621113508973,0.38297202696863,590,0.70209259818754,-0.0160531016198512
Zm00001d020631,7,125659065,0.0118968033750112,0.46683470919253,590,0.244490157505455,0.0415016393115319
Zm00001d020636,7,125837492,0.393138007994402,0.469675645946502,590,0.797900199167943,-0.0273912853155438
Zm00001d020638,7,125919246,0.423336859828406,0.450215603131735,590,0.813701030475614,-0.0116750409770137
Zm00001d020639,7,125925841,0.929665980521019,0.440970961530833,590,0.985529023329843,-0.00175495924085134
Zm00001d020640,7,125978833,0.655657165282823,0.478810389783025,590,0.910584568915263,-0.00763714682529654
Zm00001d020641,7,126100175,0.075459033052706,0.480677983760909,590,0.482274894268533,0.0351760254052049
Zm00001d020642,7,126107073,0.338793247246158,0.449141828433458,590,0.763904504698763,0.0202547249931764
Zm00001d020643,7,126237230,0.993565888048964,0.369081796463021,590,0.998267192020472,-0.00015375364755954
Zm00001d020644,7,126245700,0.968717163339128,0.497088003900975,590,0.993410040649267,-0.00062657066164129
Zm00001d020645,7,126250684,0.808333825984176,0.448627733299478,590,0.956508595403746,0.0043930322786
Zm00001d020646,7,126359434,0.855858902764135,0.453859660095284,590,0.968097508715236,-0.00278262906103488
Zm00001d020647,7,126451904,0.937971046113373,0.483337975640943,590,0.987112968343885,0.00151826678741751
Zm00001d020650,7,126587905,0.503695417745036,0.436610299285769,590,0.849840522491879,-0.00951110492553014
Zm00001d020651,7,126619286,0.637050388825439,0.464712483789708,590,0.903508932375529,0.0092858214449818
Zm00001d020652,7,126624012,0.00317832017268863,0.492823875919186,590,0.141846700511781,0.0510747870441121
Zm00001d020653,7,126640196,0.824419277744299,0.455104508825525,590,0.960330248205247,0.0032292722390648
Zm00001d020655,7,126865974,0.651613599606332,0.457076361083714,590,0.909300038481213,0.00627793376200836
Zm00001d020656,7,126929543,0.900482792677477,0.471738924665559,590,0.978054503131019,0.00153122168850134
Zm00001d020657,7,126931349,0.172433081111449,0.462822804746041,590,0.627863602758332,0.0150677238969579
Zm00001d020658,7,126934455,0.890808894711247,0.475837657203825,590,0.976503779191148,-0.00248596763060377
Zm00001d020659,7,126951943,0.362098301622902,0.492322299916414,590,0.779175282792701,-0.015286032837025
Zm00001d001217,7,127259950,0.126250788229291,0.488127529011383,590,0.572510490888862,-0.0182067572585377
Zm00001d020664,7,127263947,0.0130694479054811,0.423336607167942,590,0.252410528560903,-0.0469932555554767
Zm00001d020666,7,127315049,0.869373841850519,0.495151220267231,590,0.971458726308609,0.00269944534012151
Zm00001d020667,7,127323759,0.125439592404438,0.272450427572453,590,0.570823743708649,0.0206289972897641
Zm00001d020669,7,127426894,0.123147862531817,0.495462758927819,590,0.566537778693699,0.0295103765791064
Zm00001d020670,7,127456340,0.699134961752859,0.481945165719627,590,0.927164732737636,-0.005817942994915
Zm00001d020673,7,127586707,0.822904354520734,0.409605175244709,590,0.960061990737652,0.00370376016202095
Zm00001d020674,7,127676609,0.0428859152427712,0.487084770274217,590,0.400155444316517,0.033055301482583
Zm00001d020675,7,127687171,0.24321943512679,0.461332802396013,590,0.695258747465007,-0.0183690193603032
Zm00001d020679,7,127833371,0.80426608982103,0.339725800220037,590,0.955399073315448,0.00448727449575026
Zm00001d020681,7,127879420,0.0181775525984418,0.445839616574955,590,0.290722596111684,0.0381887351226796
Zm00001d020683,7,128193411,0.428760455377857,0.453209981382525,590,0.816492502161254,-0.0107758031152482
Zm00001d020684,7,128256152,0.453987573981299,0.468410471146072,590,0.829561526717383,0.0101275698595367
Zm00001d020685,7,128259399,0.00507791025001758,0.475125980445753,590,0.175168472846588,-0.0782907206909031
Zm00001d020686,7,128315057,0.0520310733108665,0.464834390162483,590,0.424180482054701,-0.0311677464992777
Zm00001d020687,7,128422717,0.160107468821807,0.486251168350137,590,0.614833650746912,0.0364468046002016
Zm00001d020688,7,128444311,0.980137098921024,0.498490867339968,590,0.99614651355717,0.000329002425318553
Zm00001d020691,7,128618586,0.328657709104175,0.433867707826692,590,0.758928885901177,0.0184726191097532
Zm00001d020692,7,128747473,0.1684508466642,0.459585202417706,590,0.623468551452243,-0.0237269823062841
Zm00001d020693,7,128776562,0.464421651125425,0.488668844183485,590,0.833739366391445,0.0125459213446281
Zm00001d020694,7,128792619,0.417209653413891,0.483031726698577,590,0.810278843775693,0.0140477830161133
Zm00001d020695,7,128802783,0.26668867079612,0.465466302848318,590,0.713605364827997,-0.0173932472712144
Zm00001d020696,7,128926827,0.47397650973308,0.465737558876972,590,0.838425973296563,0.0121396979982935
Zm00001d020697,7,128987297,0.057114358966702,0.44353972724101,590,0.436590683508891,0.033718883929704
Zm00001d020702,7,129165206,0.791735309350122,0.457797205362719,590,0.952216011089699,0.00597994600349809
Zm00001d020703,7,129181703,0.0349215500996964,0.492661483824762,590,0.368064428077275,0.0351809265625632
Zm00001d020704,7,129347595,0.323750981565079,0.490598637426671,590,0.754944412521776,-0.0191367582673032
Zm00001d020705,7,129461161,0.777966067347982,0.449553502223931,590,0.948264480414015,-0.00459923906557846
Zm00001d020706,7,129499980,0.495335292302697,0.48971358908402,590,0.846530362105936,-0.0101777733866719
Zm00001d020707,7,129503427,0.953687007387955,0.429883903638867,590,0.990037813404239,-0.00132414246553547
Zm00001d020708,7,129524403,0.383342544956998,0.438986334128874,590,0.789784347403215,0.0190789137975976
Zm00001d020711,7,129697273,0.411820694404131,0.483777946411012,590,0.807957249195482,-0.0145107914321793
Zm00001d020713,7,129773310,0.151288848098056,0.459230595594012,590,0.605446418587146,-0.0213598883495825
Zm00001d020714,7,129797898,0.249644558501691,0.47225334785338,590,0.70154167546532,-0.0254483246232821
Zm00001d020717,7,129916943,0.0016407447861969,0.448984847905432,590,0.10495335642963,-0.0541688173411496
Zm00001d020721,7,130105577,0.286605321646081,0.453036586193991,590,0.728431625215513,0.0132521039867962
Zm00001d020722,7,130157756,0.430627188516187,0.468423688901508,590,0.817183894599658,-0.011759093328545
Zm00001d020723,7,130167190,0.215668484641227,0.426396693691059,590,0.672363592751813,-0.0168417084443566
Zm00001d020725,7,130286350,0.53709036683864,0.468335807114378,590,0.864599756657654,-0.00997905785316944
Zm00001d020726,7,130295212,0.949573357522226,0.438442944104921,590,0.989023598409358,0.000947602054807095
Zm00001d020727,7,130345805,0.901363532538596,0.457190441940015,590,0.978284100282599,-0.00374791993532031
Zm00001d020728,7,130390863,0.698859086764963,0.454715272674385,590,0.927105595765105,0.00575924741165956
Zm00001d020731,7,130467170,0.307497349000653,0.472312414972511,590,0.742405096541988,-0.0183298328086997
Zm00001d020732,7,130482015,0.301508685923907,0.498332929149459,590,0.738119802057527,-0.0207280422586
Zm00001d020736,7,130689762,0.621576242068654,0.458246292337712,590,0.896993744675934,0.0107264349321293
Zm00001d020737,7,130745556,0.767381492987135,0.482159617659359,590,0.944894155441919,-0.00459239864518174
Zm00001d020738,7,130768508,0.420514699673176,0.471885512863173,590,0.812538647702462,0.013334338924344
Zm00001d020740,7,130817340,0.853974496012119,0.480646670361623,590,0.967898895174072,-0.00272688671272081
Zm00001d020741,7,130840864,0.0177019275492844,0.47869639270262,590,0.288295282200436,-0.0411583661817836
Zm00001d020744,7,130940525,0.0147354726021439,0.495010510229438,590,0.267543165396859,0.0325717498615958
Zm00001d020746,7,131045210,0.954305986600842,0.49769852771839,590,0.990042866911064,-0.000674849669637712
Zm00001d020748,7,131101945,0.680901733727713,0.482244870047567,590,0.921855596148679,0.00662702780380325
Zm00001d020752,7,131210348,0.302267011750204,0.486962472426358,590,0.738843190936845,0.0152787410052102
Zm00001d020755,7,131254670,0.747797474922342,0.441517491484403,590,0.941305472493094,-0.00586048931663147
Zm00001d020757,7,131304876,0.300952425220609,0.434996806270571,590,0.737998261948541,0.0195817582615963
Zm00001d020761,7,131547993,0.105507076763125,0.428514554191536,590,0.541141454780718,0.0202292845086749
Zm00001d020762,7,131549688,0.380503699249635,0.485505957328473,590,0.788114789259183,-0.0134988080250432
Zm00001d020763,7,131556875,0.625708821619992,0.491675046819574,590,0.899211909029515,-0.0053692849068982
Zm00001d020764,7,131557949,0.000319716490770496,0.499731349196844,590,0.0537922525936372,-0.065751956383205
Zm00001d020765,7,131564225,0.0160782325915274,0.484619767717948,590,0.276942890150822,-0.0357492954458586
